Ich habe noch nie Sex in einer Umkleidekabine gehabt.;2
Ich habe noch nie einen Liebesakt gehabt der länger als eine Stunde gedauert hat.;1
Ich habe noch nie wilden Sex (Quickie ohne Vorspiel) gehabt.;2
Ich habe noch nie telefoniert / gechattet während ich auf dem Klo saß.;0
Ich habe noch nie von Sex mit einem Dienstleister (Klempner, Krankenschwester,Ich habe noch nie ) geträumt.;2
Ich habe noch nie den Multiplayer ausprobiert.;0
Ich habe noch nie an einem FKK Strand gebadet.;1
Ich habe noch nie die Anfrage eines Vorgesetzten auf Facebook ignoriert.;0
Ich habe noch nie per SMS mit jemandem Schluss gemacht.;0
Ich habe noch nie etwas zerstört nur um mich an jemandem zu rächen.;0
Ich habe noch nie eine erotische Massage gegeben oder erhalten.;2
Ich habe noch nie wo anders als zuhause masturbiert.;2
Ich habe noch nie Rosen geschenkt bekommen.;0
Ich habe noch nie in den Spiegel geschaut und gedacht: Wow. Sexy!;1
Ich habe noch nie eine Spam-eMail angeklickt weil ich dachte, dass sie echt ist.;0
Ich habe noch nie eine Fernbeziehung gehabt.;0
Ich habe noch nie eine Beziehung mit einer Person gehabt die ich über das Internet kennen gelernt habe.;0
Ich habe noch nie bei einer Dating-Website ein Profil erstellt.;1
Ich habe noch nie unter einer falschen Identität versucht einen Bekannten/Freund über das Internet zu kontaktieren.;0
Ich habe noch nie hinter seinem Rücken schlecht über meinen Partner gesprochen.;0
Ich habe noch nie heimlich unter dem Tisch Händchen gehalten.;0
Ich habe noch nie gewünscht ich könnte einfach wieder ein kleines Kind sein.;0
Ich habe noch nie mehr als eine halbe Stunde im Internet nach einer bestimmten Person (nicht ich selbst) recherchiert.;0
Ich habe noch nie erst im Zug bemerkt dass ich gar kein Ticket gekauft hatte.;0
Ich habe noch nie einen Schwangerschaftstest gekauft.;1
Ich habe noch nie einen ganzen Tag im Bett verbracht obwohl ich nicht krank war.;0
Ich habe noch nie nachts im Gras gelegen und Sternschnuppen beobachtet.;0
"Ich habe noch nie das Kamasutra ""gelesen"".";2
Ich habe noch nie Sex im Hotel gehabt.;2
Ich habe noch nie eine falsche Identität im Internet benutzt.;0
Ich habe noch nie darüber nachgedacht wie es wohl wäre das andere Geschlecht zu haben.;0
Ich habe noch nie ein romantisches Gedicht für meinen Partner vorgetragen.;0
Ich habe noch nie in der Sauna andere Leute beobachtet.;1
Ich habe noch nie mich selbst gestreichelt und mir vorgestellt es sei jemand anderes.;1
Ich habe noch nie überlegt ein Bordell zu besuchen.;2
Ich habe noch nie eine Beziehung gehabt obwohl ich immer im Hinterkopf hatte: heiraten werde ich ihn/sie auf keinen Fall!;0
Ich habe noch nie etwas besser gekonnt als alle meine Freunde.;0
Ich habe noch nie erotische Unterw?sche getragen.;1
Ich habe noch nie nackt ein Auto gefahren.;1
Ich habe noch nie für eine deutlich jüngere Person geschwärmt.;0
Ich habe noch nie für eine deutlich ältere Person geschwärmt.;0
Ich habe noch nie einen Lehrer/Vorgesetzten nackt vorgestellt.;1
Ich habe noch nie nackt vor dem Computer gesessen.;1
Ich habe noch nie ausgenutzt dass jemand total betrunken war.;0
Ich habe noch nie im Internet nach Nacktfotos eines Prominenten gesucht.;1
Ich habe noch nie eine Stellung aus dem Kamasutra ausprobiert.;2
Ich habe noch nie mit jemandem geschlafen den ich eigentlich nicht attraktiv fand.;1
Ich habe noch nie meine Unterwäsche irgendwo verloren oder vergessen.;1
Ich habe noch nie Telefonsex gehabt.;2
Ich habe noch nie ein Onlinespiel gespielt.;0
Ich habe noch nie einen Knutschfleck gehabt.;1
Ich habe noch nie mit jemandem über intime Details meines Sexlebens gesprochen (nicht meinem Freund/meiner Freundin).;1
Ich habe noch nie einen Partner gehabt der mich nicht ausreichend sexuell befriedigt hat.;2
Ich habe noch nie gemeinsam mit einer anderen Person geduscht oder gebadet.;1
Ich habe noch nie sexuelle Wünsche / Fantasien gehabt die ich mich nicht getraut habe mit meinem Partner zu besprechen.;1
Ich habe noch nie eine Beziehung zu einer Person gehabt die maßgeblich auf Sex basiert hat.;1
Ich habe noch nie mit jemandem geschlafen während ich ziemlich betrunken war.;1
Ich habe noch nie mit jemandem geschlafen mit dem ich im Nachhinein lieber nicht geschlafen hätte.;1
Ich habe noch nie nach dem Sex das Gefühl gehabt nicht richtig befriedigt zu sein;2
Ich habe noch nie meinen Partner mit der Hand stimuliert.;2
Ich habe noch nie Sexspielzeug besessen.;2
Ich habe noch nie Selbstgespräche geführt.;0
Ich habe noch nie unter der Dusche gesungen.;0
Ich habe noch nie nackt in einem See / Meer gebadet.;1
Ich habe noch nie mit einem Kuscheltier geredet.;0
Ich habe noch nie länger als 3 Tage nicht geduscht.;0
Ich habe noch nie im Stehen gepinkelt.;1
Ich habe noch nie den Namen eines Ex-Partners vergessen.;0
Ich habe noch nie eine Beziehung mit einer Person mit der ich früher mal zusammen war geleugnet.;0
Ich habe noch nie eine Person in der Öffentlichkeit angesprochen einfach weil ich sie attraktiv fand.;1
Ich habe noch nie essbare Unterwäsche benutzt.;0
Ich habe noch nie einen Partner gehabt für den ich Dinge ausprobiert habe die ich eigentlich nie machen wollte.;1
Ich habe noch nie überlegt in ein SM- / Bondage Studio zu gehen.;2
Ich habe noch nie noch beim ersten Date mit jemandem geschlafen.;1
Ich habe noch nie Sex gehabt ohne zu verhüten.;1
Ich habe noch nie beim Oralsex verhütet (wegen Geschlechtskrankheiten).;2
Ich habe noch nie davon geträumt einen Klassenkameraden / Kommilitonen / Kollegen nackt zu sehen.;1
Ich habe noch nie andere Leute (Freunde, Kollegen, Bekannte) beim Sex vorgestellt.;2
Ich habe noch nie Eifersucht verspürt, weil andere ein spannenderes Liebesleben haben als ich.;1
Ich habe noch nie über die Vergrößerung meiner Geschlechtsorgane nachgedacht.;2
Ich habe noch nie einen Partner gehabt, der in Sachen Sex nicht so offen war wie ich.;1
Ich habe noch nie einen Partner gehabt, der in Sachen Sex deutlich offener war als ich.;1
Ich habe noch nie über einen Partnertausch nachgedacht.;2
Ich habe noch nie beim Sex die Dominanz übernommen.;2
Ich habe noch nie jemandem ein Kompliment über seine Geschlechtsteile gemacht.;1
Ich habe noch nie Fotos / Videos während dem Sex gemacht.;2
Ich habe noch nie gesagt bekommen ich sei gut im Bett.;2
Ich habe noch nie im Schwimmbad unter Wasser gefummelt.;2
"Ich habe noch nie eine Stellung ""im Stehen"" ausprobiert.";2
"Ich habe noch nie ""Hilfsmittel"" beim Sex eingesetzt (Penisringe, Vibratoren,Ich habe noch nie ).";2
Ich habe noch nie nackt oder zumindest halbnackt vor eine Webcam gesessen.;1
Ich habe noch nie für erotisches Material bezahlt (Live-Cams, Pornohefte, Videos, etc).;1
Ich habe noch nie für erotische Dienstleistungen bezahlt.;2
Ich habe noch nie nach Nacktfotos einer bestimmten Person im Internet gesucht.;1
Ich habe noch nie davon geträumt an einem außergewöhnlichen Ort Sex zu haben.;2
Ich habe noch nie von einem Partner ein erotisches Geschenk erhalten.;1
Ich habe noch nie versucht 2e Geheimnisse über einen Freund herauszubekommen.;1
Ich habe noch nie fantasiert, wie bestimmte Leute wohl beim Sex aussehen.;1
Ich habe noch nie beim Sex oder der Masturbation gestöhnt.;2
Ich habe noch nie davon geträumt beherrscht oder dominiert zu werden.;2
"Ich habe noch nie gedacht: ""Wenn er/sie mich jetzt anspricht würde ich noch auf einen Kaffee mit rein kommen""";0
Ich habe noch nie darauf gewartet dass mich jemand anspricht, weil ich mich selbst nicht getraut habe.;0
Ich habe noch nie eine Beziehung gehabt die ich im Nachhinein bereue.;0
Ich habe noch nie eine Person geküsst die das gleiche Geschlecht hat wie ich.;1
Ich habe noch nie einen Partner gehabt bei dem ich Angst hatte ihn meinem Eltern vorzustellen.;0
"Ich habe noch nie Verhütungsmittel mitgeführt: ""Nur für den Fall"".";0
"Ich habe noch nie den Sex ""ausfallen"" lassen weil keine Verhütungsmittel zur Hand waren.";2
Ich habe noch nie einen romantischen Abend mit Kerzen, Rosen usw verbracht.;1
Ich habe noch nie eine Badeessenz für romantische Abende zu zweit benutzt.;1
Ich habe noch nie nach dem Aufwachen gedacht: Was ist gestern Abend eigentlich noch passiert?;0
Ich habe noch nie mehrere Orgasmen relativ unmittelbar nacheinander gehabt.;2
Ich habe noch nie meinem Partner Frühstück ans Bett gebracht.;0
Ich habe noch nie ein Buch gelesen das mich richtig angeturnt hat (z.B. Fifty Shades of Grey).;1
Ich habe noch nie eine Party besucht mit der Absicht heute bloß nicht alleine nach Hause zu gehen.;2
Ich habe noch nie das Gefühl gehabt mit meinem Körper komplett zufrieden zu sein.;1
Ich habe noch nie Lust gehabt, mit einem der anwesenden Spielern zu schlafen.;2
Ich habe noch nie auf einer Party Sex gehabt.;2
Ich habe noch nie einen ganzen Tag lang geweint.;0
Ich habe noch nie mich selbst berührt.;2
Ich habe noch nie einen H?hepunkt gehabt.;1
Ich habe noch nie die Klamotten von jemand anderem versteckt.;0
Ich habe noch nie einen guten Freund /eine gute Freunden gehabt mit dem/der ich über intime Angelegenheiten gesprochen habe.;0
Ich habe noch nie Natursekt-Spielchen (Urin) ausprobiert.;2
Ich habe noch nie gemeinsam mit einem Partner geduscht oder gebadet.;1
Ich habe noch nie für Sex bezahlt.;2
Ich habe noch nie einen Spiegel benutzt, um meine Intimzonen genauer zu betrachten.;2
Ich habe noch nie Sex gehabt bei dem ich mich über einen Spiegel im Raum selbst beobachten konnte.;2
Ich habe noch nie Sex gehabt bei dem ich nicht zum Orgasmus gekommen bin.;2
Ich habe noch nie mit meinem Partner zusammen erotische Filme oder Bilder angeschaut.;2
Ich habe noch nie Nacktbilder von mir über das Internet verschickt.;2
Ich habe noch nie das Gefühl gehabt dem biologisch benachteiligtem Geschlecht anzugehören.;0
Ich habe noch nie intime Details über einen meiner Ex-Partner ausgeplaudert.;1
Ich habe noch nie jemandem einfach so auf den Hintern gehauen (nicht mein Freund/meine Freundin).;1
Ich habe noch nie jemanden über eine Datingseite im Internet kennen gelernt.;0
Ich habe noch nie Cybersex ausprobiert.;2
Ich habe noch nie wegen Sex Muskelkater gehabt.;2
Ich habe noch nie jemanden beim Pornos schauen erwischt.;2
Ich habe noch nie Pornos geschaut und jemand kam rein.;2
Ich habe noch nie mit zwei Leuten am selben Tag geschlafen.;2
Ich habe noch nie einen Geschlechtsakt gehabt, der länger als drei Stunden gedauert hat.;2
Ich habe noch nie das Gefühl gehabt mich einem Partner voll und ganz hingeben zu wollen.;1
"Ich habe noch nie ""spontanen"" Sex gehabt, obwohl ich bereits spät dran war.";2
Ich habe noch nie mit jemandem geflirtet mit dem ich keine Beziehung, sondern bloß Sex wollte.;1
Ich habe noch nie mehr als drei Orgasmen an einem Tag gehabt.;2
Ich habe noch nie überlegt ob ein Freund/eine Freundin wohl mit mir schlafen wollen würde.;1
Ich habe noch nie halb nackt die Türe für jemanden geöffnet (z.B. Postbote).;0
Ich habe noch nie in den persönlichen Dateien auf einem fremden Computer gestöbert.;0
Ich habe noch nie jemanden einen geblasen.;2
Ich habe noch nie aus einem Teller Wein getrunken.;0
Ich habe noch nie Sex auf einem Baum gehabt.;2
Ich habe noch nie in einer Vorlesung/Unterrichtsstunde geschlafen.;0
Ich habe noch nie einen Penis in der Hand gehalten.;2
Ich habe noch nie auf jemanden uriniert.;2
Ich habe noch nie ein Mädchen geküsst.;0
Ich habe noch nie etwas mit einer Person angefangen, die zu diesem Zeitpunkt in einer Beziehung war.;0
Ich habe noch nie so viel getrunken, dass ich mich ?bergeben musste.;0
Ich habe noch nie eine Eifersuchtsszene geschoben.;0
Ich habe noch nie eine Frau oral befriedigt (lecken).;2
"Ich habe noch nie bei ""Wahrheit oder Pflicht"" eine peinliche Pflicht ausführen müssen.";0
Ich habe noch nie eine Sucht nach etwas entwickelt.;0
Ich habe noch nie peinliche Rechtschreibfehler gemacht.;0
Ich habe noch nie einen erfolgreichen Versuch unternommen, abzunehmen.;0
Ich habe noch nie eine so massive Wut entwickelt, dass ich jemanden lauthals anschreien musste.;0
Ich habe noch nie mit einer elektrischen Zahnbürste onaniert.;2
Ich habe noch nie etwas verloren weil ich so betrunken war.;0
Ich habe noch nie einen Knochenbruch gehabt.;0
Ich habe noch nie so viel getrunken das ich mich an einiges nichtmehr erinnern kann.;0
Ich habe noch nie vor lachen geweint.;0
Ich habe noch nie Herzschmerz gehabt.;0
Ich habe noch nie etwas nur aus Höflichkeit gegessen, obwohl es in Wahrheit nicht schmeckte.;0
Ich habe noch nie bei diesem Spiel etwas neues über einen Mitspieler erfahren, was ich nicht von ihm/ihr erwartet hatte.;0
Ich habe noch nie mit dem besten Freund/ der besten Freundin meines Ex Partners was gehabt.;1
Ich habe noch nie ein Konzert besucht.;0
Ich habe noch nie einen wichtigen Termin verschlafen.;0
Ich habe noch nie ein Buch für die Schule komplett durchgelesen.;0
Ich habe noch nie darüber nachgedacht eine Beziehung zu beenden.;0
Ich habe noch nie ein Möbelstück selbst aufgebaut.;0
Ich habe noch nie bei einem Film geweint.;0
Ich habe noch nie jemandem im Urlaub kennengelernt und weiterhin Kontakt gehalten.;0
Ich habe noch nie versucht jemandem den Partner auszuspannen.;1
Ich habe noch nie mein Handy in die Toilette fallen lassen.;0
Ich habe noch nie meine Führerscheinprüfung (Theorie und/oder Praxis) wiederholen müssen.;0
"Ich habe noch nie zum ""Idiotentest"" (Führerschein) gehen müssen.";0
Ich habe noch nie etwas wertvolles kaputt gemacht.;0
Ich habe noch nie vergessen meine Pille zu nehmen.;0
Ich habe noch nie mit meinem Haustier gekuschelt.;0
Ich habe noch nie mich so sehr blamiert das ich mich bis heute dafür schäme.;0
Ich habe noch nie eine Entscheidung getroffen, die ich schon unmittelbar danach bereut habe.;0
Ich habe noch nie gehofft bei dem Spiel nicht als einziger trinken zu müssen.;0
Ich habe noch nie mich selbst für etwas belohnt.;0
Ich habe noch nie eine Brille getragen.;0
Ich habe noch nie bezüglich meines Gewichts um bis zu 20kg gelogen.;0
Ich habe noch nie meine Eltern belogen!;0
Ich habe noch nie ein Versprechen gebrochen.;0
Ich habe noch nie eine wichtige Prüfung nicht bestanden.;0
Ich habe noch nie ein Haustier gehabt.;0
Ich habe noch nie meinen Partner ausgezogen.;1
Ich habe noch nie mit jemandem zusammen geduscht.;2
Ich habe noch nie bei diesem Spiel als einziger nicht getrunken.;0
Ich habe noch nie bei diesem Spiel als einziger trinken m?ssen.;0
Ich habe noch nie gegen das andere Geschlecht bei einem Trinkspiel gewonnen.;0
Ich habe noch nie Sperma geschluckt.;2
Ich habe noch nie Analsex gehabt.;2
Ich habe noch nie im Wald einen geblasen bekommen.;2
Ich habe noch nie in der Uni / Schule Sex gehabt.;1
Ich habe noch nie Lebensmittel beim Sex benutzt.;2
Ich habe noch nie Popel gegessen.;0
Ich habe noch nie mit einer fremden Zahnbürste meine Zähne gebürstet.;0
Ich habe noch nie aus Versehen im Kino aus dem falschen Glas getrunken oder vom falschen Popkorn gegessen.;0
Ich habe noch nie meine(n) Ex in der Stadt verfolgt.;0
Ich habe noch nie einen Erotik Roman gelesen.;0
Ich habe noch nie im Schlaf gesabbert.;0
Ich habe noch nie im Schlaf geredet.;0
Ich habe noch nie Sex im Freien gehabt und bin dabei erwischt worden.;0
Ich habe noch nie String-Tangas getragen.;0
Ich habe noch nie eine Person geküsst, die hier im Raum ist.;0
Ich habe noch nie so getan als würde ich schlafen nur um nicht mit der Person schlafen zu müssen.;1
Ich habe noch nie so getan die Pille nicht genommen zu haben um dem Sex zu entgehen.;1
Ich habe noch nie mich alleine betrunken.;0
Ich habe noch nie auf der Arbeit Alkohol getrunken.;0
Ich habe noch nie mir einen meiner jetzigen Mitspieler nackt vorgestellt.;1
Ich habe noch nie Sex gehabt und ein Freund kam in den Raum.;1
Ich habe noch nie was mit einem Austausschüler / einer Austausschülerin gehabt.;1
Ich habe noch nie mit jemandem geschlafen, den ich im Urlaub kennengelernt habe.;1
Ich habe noch nie vegan gelebt.;0
Ich habe noch nie erlebt, dass mich ein Freund meines Partners angemacht hat.;0
Ich habe noch nie ins Bett gekotzt.;0
Ich habe noch nie auf einer Party geweint.;0
Ich habe noch nie tagsüber im Meer Sex gehabt.;0
Ich habe noch nie Sex auf einer Strandliege gehabt.;0
Ich habe noch nie bei diesem Spiel gelogen, weil mein Partner anwesend war.;0
Ich habe noch nie wegen eines Katers auf der Arbeit kotzen müssen.;0
Ich habe noch nie meinen Intimbereich rasiert.;1
Ich habe noch nie eine Intim-Frisur gehabt für die ich mich geschämt habe.;2
Ich habe noch nie darüber nachgedacht mir Sexspielzeug zu kaufen.;2
Ich habe noch nie Liebeskugeln verwendet-;2
Ich habe noch nie während dem Telefonieren masturbiert.;2
Ich habe noch nie Sex gehabt, während mich ein Haustier beobachtet hat.;1
Ich habe noch nie darauf gewartet dass jemand anders den ersten Schritt macht.;0
Ich habe noch nie darauf gewartet, dass endlich jemand vorschlägt nackt weiter zu spielen.;2
Ich habe noch nie Wahrheit oder Pflicht gespielt.;0
Ich habe noch nie mehr als 5 mal an einem Tag masturbiert.;2
Ich habe noch nie mehr als 3 mal Sex gehabt - an einem einzigen Tag.;2
Ich habe noch nie in einer Woche jeden Tag mindestens einmal Sex gehabt.;1
Ich habe noch nie gehofft, mein Partner wäre etwas offener in Sachen Sex.;1
Ich habe noch nie eine Beziehung beendet weil der Sex nicht gut genug war.;1
Ich habe noch nie mit jemandem geflirtet, obwohl ich in einer Beziehung war.;0
Ich habe noch nie Sex gehabt während der Fernseher noch lief.;1
Ich habe noch nie Sexspielzeuge gemeinsam mit meinem Partner benutzt.;2
Ich habe noch nie meinem Partner erotische Texte geschrieben um ihn anzumachen.;1
Ich habe noch nie mit meinem Partner offen über Masturbation gesprochen.;2
Ich habe noch nie einen Tampon in der Nase stecken gehabt.;0
Ich habe noch nie Sex in der Küche gehabt.;1
Ich habe noch nie Sex auf dem Schreibtisch gehabt.;1
"Ich habe noch nie vor einer größeren Gruppe ""blank"" gezogen.";1
Ich habe noch nie den Intimbereich eines Freundes / einer Freundin (gleiches Geschlecht) berührt.;1
Ich habe noch nie noch vor dem Frühstück Geschlechtsverkehr gehabt.;1
Ich habe noch nie gesagt bekommen ich sei zu schnell gekommen.;2
Ich habe noch nie für jemanden gekocht.;0
Ich habe noch nie Sex in einem Schlafsack gehabt.;1
Ich habe noch nie zugeben müssen, dass ich noch Jungfrau bin.;0
Ich habe noch nie eine versaute App auf dem Smartphone gehabt.;0
Ich habe noch nie Geld oder Geschenke für sexuelle Dienste erhalten.;2
Ich habe noch nie Bodypainting gemacht.;0
Ich habe noch nie ein Tier gemobbt.;0
Ich habe noch nie gepopelt und es dann gegessen.;0
Ich habe noch nie geniest und die Hand an jemand anderem abgewischt.;0
Ich habe noch nie einen Porno geguckt.;2
Ich habe noch nie auf meine beste/n Freund/in gestanden.;0
Ich habe noch nie einen Autounfall gehabt.;0
Ich habe noch nie Gruppensex gehabt.;2
Ich habe noch nie mit meinem Partner geschlafen, nur weil er es wollte.;1
Ich habe noch nie beim Rummachen mit meinem Partner an jemand anderen gedacht.;1
Ich habe noch nie Sex im Schwimmbad gehabt.;1
Ich habe noch nie ohne Verhütung mit jemand fremden geschlafen.;1
Ich habe noch nie mit meinem Partner ohne Verhütung geschlafen.;1
Ich habe noch nie einen Schwangerschaftstest gemacht.;1
Ich habe noch nie etwas aus dem Supermarkt gestohlen.;0
Ich habe noch nie im Club rumgemacht.;1
Ich habe noch nie im Club einen geblasen bekommen / jemandem einen geblasen.;2
Ich habe noch nie bei einer Hausparty etwas kaputt gemacht.;0
Ich habe noch nie Sex an meinem Arbeitsplatz gehabt.;1
Ich habe noch nie wegen zu viel Alkohol mit einem Fremden rumgemacht.;1
Ich habe noch nie ich habe noch nie getrunken.;0
Ich habe noch nie Sex an einem Öffentlichen Ort gehabt.;2
Ich habe noch nie Sex gehabt.;1
Ich habe noch nie den Freund / die Freundin meiner besten Freundin / meines besten Freundes geküsst.;0
Ich habe noch nie in eine Flasche gepinkelt.;0
Ich habe noch nie beim Sex meinen Freund oder Freundin angekotzt.;2
Ich habe noch nie Ananassaft getrunken, damit das Sperma besser schmeckt.;2
Ich habe noch nie mich in meine beste Freundin/besten Freund verliebt.;0
Ich habe noch nie in einem Club mit mehr als Personen rumgemacht.;0
Ich habe noch nie nach einem Horrorfilm das ganze Haus abgesucht.;0
Ich habe noch nie daran gedacht auszuwandern.;0
Ich habe noch nie jemanden aufgrund seines Aussehens ausgelacht.;0
Ich habe noch nie Unterwäsche vom anderen Geschlecht getragen.;0
Ich habe noch nie versucht betrunken auf einen Baum zu klettern.;0
Ich habe noch nie an meinen Nägeln gekaut.;0
Ich habe noch nie verschlafen.;0
Ich habe noch nie Socken zweimal hintereinander angezogen.;0
Ich habe noch nie Erbrochenes weggemacht.;0
Ich habe noch nie einen Pickel ausgedrückt.;0
Ich habe noch nie mehr als 10 Minuten auf der Toilette verbracht.;0
Ich habe noch nie meinen Ausweis verloren.;0
Ich habe noch nie einen Penis gesehen.;0
Ich habe noch nie meinen Partner beim Sex verletzt.;1
Ich habe noch nie im Club Sex gehabt.;0
Ich habe noch nie in einem Bett mit mehr als einer nackten Person gelegen.;0
Ich habe noch nie meinen besten Freund geküsst.;0
Ich habe noch nie versucht meinen Ellbogen zu lecken.;0
Ich habe noch nie bei diesem Spiel gelogen.;0
Ich habe noch nie mein Handy verloren.;0
Ich habe noch nie ein hormonelles Verhütungsmittel zu mir genommen.;0
Ich habe noch nie einer Person gesagt das ich sie liebe.;0
Ich habe noch nie jemandem zum Geschlechtsverkehr gezwungen.;1
Ich habe noch nie davon getr?umt, ein Charakter aus einem Buch/Film zu sein.;0
Ich habe noch nie heimlich den Alkohol meiner Eltern getrunken.;0
Ich habe noch nie eine Erektion gesehen.;0
Ich habe noch nie bei einem Film geweint.;0
Ich habe noch nie ein Kondom in der Hand gehabt.;0
Ich habe noch nie nackt im Meer/See gebadet.;0
Ich habe noch nie nach dem Sport nicht geduscht.;0
Ich habe noch nie mehr als 3 Stellungen bei einem Akt ausprobiert.;1
Ich habe noch nie Geschlechtsverkehr im Flugzeug gehabt.;2
Ich habe noch nie nie Sex auf einem Trampolin gehabt.;2
Ich habe noch nie versucht mit meinem Partner einen Porno nachzuspielen.;2
Ich habe noch nie in einem Parkhaus sexuelle Aktivitäten vollzogen.;1
Ich habe noch nie die Eltern einer Freundin/eines Freundes beim Sex gehört.;1
Ich habe noch nie Sex während einer Party gehabt.;1
Ich habe noch nie mit zwei oder mehreren Personen an einem Abend rumgerknutscht.;0
Ich habe noch nie mit jemanden rumgemacht, der in einer festen Beziehung war.;0
Ich habe noch nie Obst oder Gemüse als Sexspielzeug benutzt.;2
Ich habe noch nie die Sachen meines Partners angezogen.;0
Ich habe noch nie ein befreundetes Pärchen gefragt ob sie einen Vierer machen wollen.;2
Ich habe noch nie die Polizei um Hilfe gebeten.;0
Ich habe noch nie eine Freundschaft mit gewissen Vorzügen geführt.;1
Ich habe noch nie meinem Partner Anweisungen im Bett gegeben.;1
Ich habe noch nie im Wald masturbiert.;2
Ich habe noch nie Sex auf einer Waschmaschine gehabt.;1
Ich habe noch nie auf der Toilette telefoniert.;0
Ich habe noch nie geraucht.;0
Ich habe noch nie an einem anderen Ort als im Bett Sex gehabt.;1
Ich habe noch nie eine schlechte Schulnote vor meinen Eltern verheimlicht.;0
Ich habe noch nie mit meinen Eltern über meine Sexualität gesprochen.;0
Ich habe noch nie die Pille danach genommen.;1
Ich habe noch nie eine Zimmerpflanze vertrocknen lassen.;0
Ich habe noch nie ein Selfie gemacht.;0
Ich habe noch nie einen meiner Mitspieler nackt gesehen.;1
Ich habe noch nie Sex mit einer Person gehabt, die nicht meinem Typus entsprach, nur um Sex zu haben.;2
Ich habe noch nie jemanden ausgezogen während er schlief.;1
Ich habe noch nie mit jemandem Schluss gemacht.;0
Ich habe noch nie Gefühle für eine Person aus meiner Klasse gehabt.;0
Ich habe noch nie versucht vor der Polizei wegzulaufen.;0
Ich habe noch nie in der Dusche gesungen.;0
Ich habe noch nie nachts nackt gebadet.;0
Ich habe noch nie nachts in einem Fluss gebadet.;0
Ich habe noch nie mehr als 3 Tage im Krankenhaus verbracht.;0
Ich habe noch nie den Freund einer meiner Freundeninnen geliebt.;0
Ich habe noch nie im Bikini Autos gewaschen.;0
Ich habe noch nie eine Sex-Beziehung geführt.;1
Ich habe noch nie einen Sextraum gehabt.;1
Ich habe noch nie eine Bong geraucht.;0
Ich habe noch nie jemandem einen runtergeholt.;0
Ich habe noch nie meinem Partner mehr als 4 Orgasmen während eines Liebesaktes bereitet.;2
Ich habe noch nie Sex vor anderen Menschen gehabt.;2
Ich habe noch nie dar?ber nachgedacht, wie einer der Mitspieler nackt aussieht.;1
Ich habe noch nie mit jemandem geschlafen um an jemand anderen heran zukommen.;0
Ich habe noch nie einen Tanga getragen.;0
Ich habe noch nie eine Straftat begangen.;0
Ich habe noch nie das Bedürfnis gehabt einen Menschen zu töten.;0
Ich habe noch nie Urlaub mit Freunden gemacht.;0
Ich habe noch nie meine Eltern beleidigt.;0
Ich habe noch nie etwas mit jemanden in diesem Raum gehabt.;0
Ich habe noch nie Sex in oder an einem See gehabt.;2
Ich habe noch nie in einem Flugzeug gesessen.;0
Ich habe noch nie an einer Ferienfreizeit teilgenommen.;0
Ich habe noch nie jemanden nach seiner Nummer gefragt.;0
Ich habe noch nie einen Baum umarmt.;0
Ich habe noch nie einen Vorschlag für die App abgeschickt.;0
Ich habe noch nie mit jemandem aus meinem Freundeskreis Sex gehabt.;0
Ich habe noch nie Krokodilfleisch gegessen.;0
Ich habe noch nie meinem Partner etwas verheimlicht.;0
Ich habe noch nie Handschellen beim Sex benutzt;0
Ich habe noch nie einen Vorgesetzten/Lehrer/Chef so laut beleidigt, dass er es gehört hat.;0
Ich habe noch nie mit meiner besten Freundin rumgemacht;0
Ich habe noch nie etwas aus dem Bauchnabel eines anderen getrunken.;0
Ich habe noch nie eine Glatze gehabt.;0
Ich habe noch nie eine Beziehung gehabt, die kürzer als 2 Wochen andauerte.;0
